fecha,planta_id,linea_id,familia_proceso,production_volume_ton,utilization_rate,sec_kwh_ton,sec_target_kwh_ton,cost_energy_per_unit,cost_energy_total,emissions_kg,availability_rate,quality_rate_proxy,oee_synthetic,n_desvios,n_paradas,horas_parada,loss_value_proxy_eur
2025-10-02,PLT_ALA,PLT_ALA_L01,Laminacion,186.99869999999999,0.9675866666666667,407.8423473900638,558.48,3.7229801975224475,8690.9505,15747.480070000001,1.0,0.9694946666666667,0.9380591885,0,0,0.0,11226.285455251
2025-10-16,PLT_ALA,PLT_ALA_L01,Laminacion,193.4331,0.9525066666666668,400.3935430076859,558.4799999999999,3.666940812345354,9379.1502,16107.752680000001,1.0,0.9714636666666667,0.9251813956466667,1,0,0.0,11903.785748944
2025-10-25,PLT_ALA,PLT_ALA_L01,Laminacion,195.11030000000002,0.9888533333333333,381.53404813130624,558.4799999999999,2.993460901941143,7697.502200000001,15454.87964,1.0,0.9715176666666666,0.9607097404233333,0,0,0.0,10181.326289527
2025-11-24,PLT_ALA,PLT_ALA_L01,Laminacion,196.84560000000002,0.9938899999999999,398.5492599362314,558.48,3.8887106622836995,9683.6015,16242.976120000001,1.0,0.9669853333333331,0.9611583643133333,0,0,0.0,12420.467635248
2025-12-16,PLT_ALA,PLT_ALA_L01,Laminacion,191.56759999999997,0.9934333333333333,416.6147310157807,558.48,3.656718673697522,9995.9157,17909.565990000003,1.0,0.9760079999999999,0.9694814227466667,0,0,0.0,12477.388096698
2024-02-17,PLT_ALA,PLT_ALA_L01,Laminacion,190.84109999999998,0.9938199999999999,417.0725899865663,558.48,4.1823721103015,11337.2589,17712.412500000002,1.0,0.9686463333333334,0.96242900421,1,0,0.0,14083.446395967001
2024-02-25,PLT_ALA,PLT_ALA_L01,Laminacion,190.9677,1.0105466666666665,418.71294278797,558.48,4.075937312798543,11771.5712,17900.45835,1.0,0.9718616666666667,0.9820529166166665,0,0,0.0,14424.937855196
2024-03-08,PLT_ALA,PLT_ALA_L01,Laminacion,189.20430000000002,1.0246866666666665,443.70241484281786,558.48,4.481896500130592,13915.474400000001,17368.035290000003,1.0,0.9624580000000001,0.9860923003800001,5,0,0.0,16883.479827349
2024-05-06,PLT_ALA,PLT_ALA_L01,Laminacion,184.7379,1.0178533333333333,444.90309883016533,558.4799999999999,4.754543388558388,11644.511,17095.42137,1.0,0.9698053333333334,0.9871645429733334,2,0,0.0,14266.900436057
2024-05-27,PLT_ALA,PLT_ALA_L01,Laminacion,198.1457,1.0009633333333332,412.78202685676774,558.4799999999999,4.131807191861225,11664.0298,16988.36921,1.0,0.9676530000000002,0.9687106280600002,0,0,0.0,14449.886582115001
2024-07-30,PLT_ALA,PLT_ALA_L01,Laminacion,188.2865,0.9337966666666665,420.13438464358524,558.48,3.6934323378983023,9225.492600000001,15472.69388,1.0,0.9694546666666667,0.9051298358866666,1,0,0.0,11742.150928771998
2024-08-10,PLT_ALA,PLT_ALA_L01,Laminacion,190.2689,0.9703499999999999,406.16929393955235,558.48,3.407070971691151,8122.2657,15086.458129999999,1.0,0.9683516666666666,0.9396720210899999,0,0,0.0,10665.483919964
2024-08-27,PLT_ALA,PLT_ALA_L01,Laminacion,191.8018,0.9991699999999999,400.7211178613414,558.4799999999999,3.762458191600377,8466.030100000002,15026.23815,1.0,0.9705000000000003,0.9698053461999999,1,0,0.0,10932.843796837
2024-08-29,PLT_ALA,PLT_ALA_L01,Laminacion,195.4636,1.0050666666666668,397.4639686364845,558.48,3.5704457991948035,8721.1235,15108.193580000001,1.0,0.9709223333333332,0.9761510332000002,0,0,0.0,11181.336276193
2024-09-07,PLT_ALA,PLT_ALA_L01,Laminacion,168.55039999999997,0.8555933333333333,425.9066167420997,558.4799999999999,3.249122854553527,7230.575700000001,14335.202040000002,0.8977499999999999,0.9660596666666666,0.7578317936531375,3,1,2.454,21083.500045914003
2024-09-09,PLT_ALA,PLT_ALA_L01,Laminacion,195.41379999999998,0.9982566666666665,401.38197114898776,558.48,3.8735571865216563,8924.7561,16173.52567,1.0,0.9774493333333334,0.9757505379400001,0,0,0.0,11222.544083842
2024-09-26,PLT_ALA,PLT_ALA_L01,Laminacion,183.8075,0.9613866666666668,410.276558386021,558.48,4.222298264358685,8628.7891,15593.654680000001,1.0,0.9673506666666668,0.9299185366000001,3,0,0.0,11212.421118137
2024-10-01,PLT_ALA,PLT_ALA_L01,Laminacion,163.36839999999998,0.83391,456.71324215038726,558.48,4.465119352874604,7748.9313,15026.23838,0.8865416666666667,0.9687639999999998,0.7340202582341834,1,1,2.723,22791.830396377998
2024-10-13,PLT_ALA,PLT_ALA_L01,Laminacion,185.0158,0.9866299999999999,406.9357263365209,558.48,3.9702659138083525,8166.0157,15458.946600000003,1.0,0.9609516666666668,0.94823154337,3,0,0.0,10987.889612857
2024-11-19,PLT_ALA,PLT_ALA_L01,Laminacion,195.2262,0.9744999999999999,404.3198408299119,558.48,4.277251589576546,9289.210200000001,16385.39521,1.0,0.9711526666666667,0.9462165504666668,0,0,0.0,11866.296257169999
2024-11-22,PLT_ALA,PLT_ALA_L01,Laminacion,195.2953,0.9905266666666667,403.07251308744753,558.48,4.659210101249473,10109.249500000002,16260.23528,1.0,0.9716740000000001,0.96257821934,2,0,0.0,12648.160380648
2024-11-25,PLT_ALA,PLT_ALA_L01,Laminacion,191.88509999999997,0.9882333333333332,409.8253856017522,558.48,4.358037290814477,9775.668,16234.74635,1.0,0.9657646666666667,0.9544252454499998,2,0,0.0,12534.665529319998
2024-02-02,PLT_ALA,PLT_ALA_L02,TratamientoTermico,150.1276,0.99829,458.91962892265263,786.5300000000001,3.7559464513557823,11268.6707,15697.22108,1.0,0.9583016666666668,0.9564630105600002,4,0,0.0,13914.319103785001
2024-03-03,PLT_ALA,PLT_ALA_L02,TratamientoTermico,156.3913,0.9681933333333334,436.62245101141485,786.5299999999999,4.133764960076406,10441.4765,14265.13899,1.0,0.9650493333333334,0.934338882,0,0,0.0,12802.301268277999
2024-03-25,PLT_ALA,PLT_ALA_L02,TratamientoTermico,153.6248,1.05,450.894158436492,786.5299999999999,4.264369458079327,11888.9177,14474.09231,1.0,0.9627646666666667,1.0109028999999998,1,0,0.0,14322.067172389001
2024-05-09,PLT_ALA,PLT_ALA_L02,TratamientoTermico,145.9094,1.0295500000000002,480.85569396315947,786.5299999999999,4.115850994458067,10574.559000000001,14583.01298,1.0,0.9536206666666667,0.98188961922,2,0,0.0,13227.879831662
2024-07-15,PLT_ALA,PLT_ALA_L02,TratamientoTermico,156.1026,0.9783066666666667,433.3310435389764,786.5299999999997,3.2552475328790624,8587.8037,13258.52675,1.0,0.9620099999999999,0.9411079657233333,1,0,0.0,10957.083096603
2025-12-26,PLT_CAN,PLT_CAN_L04,InspeccionFinal,181.0879,1.0069599999999999,406.72566672453655,294.97,3.210760137151558,9737.240899999999,16877.205109999995,1.0,0.9794730000000001,0.9861652357133334,0,0,0.0,11943.930761113003
2024-06-04,PLT_CAN,PLT_CAN_L01,Laminacion,196.91899999999998,0.9759433333333333,398.23071725943333,615.7399999999999,4.158841564754884,11545.7724,16231.58018,1.0,0.9720849999999999,0.94882036678,0,0,0.0,14077.146501407002
2024-06-09,PLT_CAN,PLT_CAN_L01,Laminacion,197.12980000000002,0.98624,398.9621971563485,615.7399999999999,4.198021090629733,9728.1199,16053.653139999999,1.0,0.9666999999999999,0.95409542424,1,0,0.0,12429.15418259
2024-06-16,PLT_CAN,PLT_CAN_L01,Laminacion,196.84519999999998,0.9724966666666668,388.86147948343597,615.7399999999999,3.372415299749465,9400.8807,15741.701060000001,1.0,0.971432,0.9448098233633332,0,0,0.0,11909.752670585001
2024-06-17,PLT_CAN,PLT_CAN_L01,Laminacion,193.8841,0.9871866666666667,417.48305131707684,615.7399999999999,4.847831717852171,11025.788499999999,16700.667680000006,1.0,0.9670106666666666,0.9544592832466666,2,0,0.0,13794.37907922
2024-07-19,PLT_CAN,PLT_CAN_L01,Laminacion,191.92000000000004,0.9855899999999999,394.0209598112129,615.7399999999999,3.9625624590379034,8949.0929,14797.41013,1.0,0.9662689999999999,0.95241190563,1,0,0.0,11567.270969897998
2024-07-23,PLT_CAN,PLT_CAN_L01,Laminacion,188.40709999999999,0.9982033333333332,415.55559346629093,615.7399999999999,4.255684478072588,9394.9673,15246.805029999998,1.0,0.971619,0.9700648135666666,3,0,0.0,11799.145526277
2024-07-28,PLT_CAN,PLT_CAN_L01,Laminacion,187.9814,0.9449700000000002,402.1451153804142,615.7399999999999,3.3898973308826172,7948.9692000000005,14836.9253,1.0,0.968013,0.9149556143899998,0,0,0.0,10466.25789425
2024-08-12,PLT_CAN,PLT_CAN_L01,Laminacion,196.30129999999997,0.9741966666666665,394.1264527403466,615.74,2.9004431365903263,8636.4627,15143.979229999999,1.0,0.9691520000000001,0.9440140345466665,0,0,0.0,11190.740483485999
2024-08-16,PLT_CAN,PLT_CAN_L01,Laminacion,192.85449999999997,0.93682,389.5681006697749,615.7399999999999,3.580233543503572,8611.046,14656.67787,1.0,0.9729446666666667,0.9112216288799999,0,0,0.0,10951.184644265
2024-08-24,PLT_CAN,PLT_CAN_L01,Laminacion,190.02779999999998,0.9656133333333333,389.1378054684986,615.7399999999999,2.909649325689927,6916.599499999999,14361.433350000001,1.0,0.9637786666666667,0.93056225741,0,0,0.0,9585.403753526
2024-09-09,PLT_CAN,PLT_CAN_L01,Laminacion,197.9408,1.0044333333333333,377.567988376164,615.7399999999999,3.726271197134446,8685.349,15430.88766,1.0,0.9704363333333333,0.9747859342700002,1,0,0.0,11226.996800634999
2024-09-30,PLT_CAN,PLT_CAN_L01,Laminacion,183.23260000000002,0.9042433333333332,399.0731779598782,615.7399999999999,3.594925366653845,8237.2048,14984.818150000001,0.9398333333333334,0.9722416666666666,0.8293047513744174,1,1,1.444,17592.429914981
2024-11-04,PLT_CAN,PLT_CAN_L01,Laminacion,189.5233,0.9505033333333331,399.9346383886441,615.7399999999999,3.2320655341651006,8682.6676,15556.980439999998,1.0,0.9724550000000001,0.9242365072799998,1,0,0.0,11091.576055458001
2025-01-06,PLT_CAN,PLT_CAN_L01,Laminacion,192.94060000000002,1.022166666666667,425.56372245647134,615.7399999999999,4.4898513291806585,11390.625199999999,18302.028380000003,1.0,0.9653776666666668,0.9868341941666667,1,0,0.0,14342.188953718001
2025-01-31,PLT_CAN,PLT_CAN_L01,Laminacion,192.66020000000003,1.0066833333333334,427.9820065192719,615.74,3.6235582648209124,11445.0872,18306.77249,1.0,0.9666583333333333,0.973079965,1,0,0.0,14323.074885774999
2025-03-25,PLT_CAN,PLT_CAN_L01,Laminacion,199.41429999999997,1.02002,412.5042580383944,615.7399999999999,5.64562479533246,14043.474199999999,17012.90452,1.0,0.9690213333333334,0.9884719905533332,0,0,0.0,16780.872062013004
2025-05-12,PLT_CAN,PLT_CAN_L01,Laminacion,194.7908,1.0187066666666664,414.55915044321495,615.7399999999999,5.460608353944455,11797.001,16742.223509999996,1.0,0.9703099999999999,0.9883806541066669,1,0,0.0,14434.974933551
2025-06-17,PLT_CAN,PLT_CAN_L01,Laminacion,194.5236,1.0162833333333336,416.89907966944725,615.7399999999999,4.649119717613539,11173.912999999999,16746.75177,1.0,0.9700300000000001,0.9857109244833334,1,0,0.0,13821.373497605002
2025-08-05,PLT_CAN,PLT_CAN_L01,Laminacion,197.571,0.9670333333333333,401.54804928525664,615.7399999999999,3.584805828489767,9529.2518,15528.619219999999,1.0,0.9711043333333332,0.9390830833633332,0,0,0.0,12048.967549021001
2025-08-15,PLT_CAN,PLT_CAN_L01,Laminacion,194.01479999999998,0.9818266666666667,399.89628435320265,615.74,2.927226077317379,8642.3855,15125.90906,1.0,0.9683026666666666,0.9509258687900001,1,0,0.0,11198.566253583998
2025-08-18,PLT_CAN,PLT_CAN_L01,Laminacion,170.45469999999997,0.8591199999999999,492.99323822706225,615.74,4.390881621803897,8791.728,15258.0412,0.8746666666666668,0.9645110000000002,0.7552034249021599,1,0,0.0,11277.046996156
2025-10-12,PLT_CAN,PLT_CAN_L01,Laminacion,200.20730000000003,0.9344133333333332,366.66061501290324,615.7399999999999,2.725744327654858,7278.675800000001,15154.846599999999,1.0,0.9686373333333335,0.90524572746,1,0,0.0,9883.126098441
2025-11-22,PLT_CAN,PLT_CAN_L01,Laminacion,193.9512,0.9908533333333335,392.25605206556634,615.7399999999999,3.1840897445914504,8254.871500000001,15728.39975,1.0,0.9661789999999999,0.9573613220233335,0,0,0.0,10967.413564134
2025-12-02,PLT_CAN,PLT_CAN_L01,Laminacion,201.2161,0.98775,395.64146969213726,615.7399999999999,4.054338642376391,9532.7571,17626.15863,1.0,0.9747910000000001,0.96278135136,0,0,0.0,12096.83128002
2025-12-06,PLT_CAN,PLT_CAN_L01,Laminacion,186.9621,0.92482,399.1893698426821,615.7399999999999,3.453702779915536,8488.913299999998,16499.13484,0.9470833333333332,0.9697613333333331,0.8549637544108499,0,1,2.037,20996.291251242
2025-12-19,PLT_CAN,PLT_CAN_L01,Laminacion,165.2917,0.8719700000000001,544.3236624404168,615.7399999999999,5.501249827735592,10681.4105,18187.065730000002,0.864,0.9626683333333336,0.768583039866,1,0,0.0,13457.911296504
2025-12-29,PLT_CAN,PLT_CAN_L01,Laminacion,164.5482,0.8567633333333334,466.47607471470155,615.7399999999999,4.268414828809805,9911.5324,16986.695860000003,0.858625,0.9719383333333335,0.722511429676825,1,1,3.393,28838.810092139
2024-01-05,PLT_CAN,PLT_CAN_L01,Laminacion,204.0032,1.02006,383.38069638256496,615.7399999999999,3.3382270014371316,10488.6511,17454.75884,1.0,0.9688313333333333,0.9884526750933335,1,0,0.0,13305.346368528002
2024-01-12,PLT_CAN,PLT_CAN_L01,Laminacion,197.65329999999997,1.00583,405.4520521118477,615.74,4.0216898529917335,11296.8389,17824.992560000002,1.0,0.9693670000000001,0.9749577300733335,0,0,0.0,14076.438920571998
2024-04-22,PLT_CAN,PLT_CAN_L01,Laminacion,198.6205,1.0283333333333333,408.03227293863,615.7399999999999,5.204565664869837,12190.5182,16637.236490000003,1.0,0.9705566666666666,0.9981999133333334,2,0,0.0,14826.316313725
2024-05-12,PLT_CAN,PLT_CAN_L01,Laminacion,193.8786,0.9729333333333333,405.9582330125032,615.7399999999999,3.426151585815622,10877.4904,16288.73437,1.0,0.9688119999999999,0.9425701030433333,1,0,0.0,13532.153090483
2024-01-06,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,120.8493,1.0000033333333336,536.942285411441,700.2999999999998,4.064146819231293,8468.484900000001,14712.867279999999,1.0,0.960242,0.9602489783766668,3,0,0.0,10728.185530543
2024-01-19,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,118.59970000000001,0.9834333333333333,560.0884491592567,700.2999999999998,4.499489980212558,9520.4549,15058.629120000001,1.0,0.9587739999999999,0.9430732072599999,0,0,0.0,11821.896286960999
2024-01-21,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,113.08449999999999,0.967,578.3792061928765,700.2999999999998,4.01109888245709,8336.507399999999,14797.110799999999,1.0,0.9618953333333332,0.9303278437500001,0,0,0.0,10496.569121975
2024-01-31,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,117.18529999999998,1.01037,581.80960709059,700.2999999999998,5.032589368391954,9954.7723,15420.299190000002,1.0,0.9587199999999999,0.9687303456799999,2,0,0.0,12269.47624123
2024-03-14,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,121.02310000000001,1.0151966666666667,562.4881340469033,700.2999999999998,5.243406155483151,10978.068700000002,14179.408870000001,1.0,0.9642966666666665,0.9790057557833333,0,0,0.0,13087.360189231998
2024-07-10,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,120.1421,0.95432,544.5846974236791,700.3000000000001,3.4422617907223625,8262.054199999999,12771.2042,1.0,0.9638723333333333,0.9201755467733332,0,0,0.0,10244.332695742
2024-07-11,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,112.15750000000003,1.0010766666666668,599.414609795921,700.3000000000001,4.162101558923326,8541.399399999998,13167.254760000002,1.0,0.9600056666666666,0.9611152752366667,1,0,0.0,10601.491350204999
2024-07-30,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,112.9648,0.9870933333333332,591.9821410503504,700.3000000000001,3.9202380769214376,8173.689399999999,13120.211340000002,1.0,0.9538923333333332,0.9419345883133334,4,0,0.0,10368.183037684
2024-08-20,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,115.888,0.9874033333333334,554.5128136433742,700.3000000000001,3.3244688433156675,7417.516899999999,12569.089789999998,1.0,0.955409,0.9431980606099999,3,0,0.0,9572.61131088
2024-09-04,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,114.91829999999999,0.9607233333333333,554.8395083598489,700.2999999999998,3.7379359287528646,7512.9424,13242.69134,1.0,0.9605799999999999,0.9232457455166666,1,0,0.0,9570.36058617
2024-09-09,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,116.9733,0.9695133333333334,545.5267110265823,700.3000000000001,3.646090934878165,7757.898899999999,13308.54666,1.0,0.9593606666666666,0.9299896494933332,1,0,0.0,9882.125604078
2024-07-22,PLT_ALA,PLT_ALA_L02,TratamientoTermico,154.06189999999998,0.96556,440.26748490349127,786.5299999999999,3.0684990690509735,8350.005799999999,13226.79566,1.0,0.9589506666666665,0.92591996856,0,0,0.0,10794.217265661999
