iniciativa_id,planta_id,linea_id,categoria_iniciativa,tipo_iniciativa,quick_win_flag,initiative_class,mandatory_flag,compliance_flag,reliability_flag,financial_maturity_stage,financial_use_level,committee_claim_allowed_flag,committee_claim_caveat,capex_estimado,gross_technical_value,avoided_loss,net_captured_value,downside_adjusted_annual,annual_saving_proxy,discounted_value,downside_adjusted_value,cost_of_delay_12m,value_at_risk_95,screening_var_95_npv,robust_risk_metric_candidate_npv,npv_base,npv_risk_adjusted,irr_proxy_pct,screening_irr_pct,formal_irr_candidate_pct,formal_irr_candidate_flag,payback_months,implementation_burden,strategic_relevance_score,capital_efficiency,energy_saving_score,operational_impact_score,emissions_reduction_score,implementation_feasibility_score,payback_score,strategic_priority_score,financial_resilience_score,uncertainty_index,portfolio_objective_score,score_scaling_method,score_scale_version,component_score_comparability_tag,improvement_priority_comparability_tag,portfolio_objective_comparability_tag,objective_value_eur,improvement_priority_index,initiative_tier,selected_portfolio_flag,selection_variable_x,selection_model,optimizer_status,optimality_degree,portfolio_wave,portfolio_constraint_reason,portfolio_npv_contribution,portfolio_downside_value_contribution,recommended_sequence,main_business_case,decision_rule
INI_0000045,PLT_CAN,PLT_CAN_L04,EficienciaEnergetica,QuickWinOperativo,1,discretionary,0,0,0,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,10541.91,573650.2239363734,121129.44865461484,389427.3335649966,278551.3111734576,389427.3335649966,1697861.9226103977,1211452.764156484,364148.87418804155,135791.21697236306,590189.2922991206,737736.6153739007,2452859.4110273332,1697861.9226103977,250.0,250.0,0.0,0.0,2.0,39.13777867452004,29.251500000000007,135.01006953195915,34.56377742349647,0.0,100.0,80.01203666339443,100.0,0.7259089068825977,69.48274430080502,70.98107077008794,65.56337202454934,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1401955.2248290682,51.39417018454856,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_11,Optimización incremental orientada a valor,analizar técnicamente
INI_0000025,PLT_ALA,PLT_ALA_L03,EficienciaEnergetica,QuickWinOperativo,1,discretionary,0,0,0,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,42037.59,663214.7323571069,163655.99572984554,471784.98145897273,339685.18665046035,471784.98145897273,2027666.3085785792,1448149.2169765772,441160.5325295872,161635.389083616,702512.0862077046,878140.1077596309,2838040.498331118,2027666.3085785792,250.0,250.0,0.0,0.0,4.0,37.452617277918385,49.64375,40.37954697315555,44.97571018181051,0.0,100.0,97.24196502308956,100.0,34.5050354251012,79.6040032160654,59.74879137922954,64.6529487507008,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1677887.1946621554,59.60484848646507,Tier 3,1,1,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,OLA_1,seleccionada_modelo_optimizacion,2027666.3085785792,1448149.2169765772,OLA_12,Optimización incremental orientada a valor,ejecutar ahora
INI_0000027,PLT_ALA,PLT_ALA_L03,OptimizacionProceso,ControlAvanzado,0,discretionary,0,0,0,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,212192.64,1016568.111937516,292449.52016358136,585579.3433527399,416206.92858545267,585579.3433527399,2238722.3063198677,1529821.9880971082,536840.9467336766,203532.93840745624,837195.3223414307,1046494.1529267884,3876683.568857496,2238722.3063198677,250.0,250.0,221.9637821309192,0.0,10.0,66.22140493182715,59.567000000000014,8.41044037404047,58.67592419837638,0.0,100.0,41.48974350062757,86.66666666666667,50.294376518218634,81.37463114695805,46.280467765856926,63.04912400903803,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1789167.2043979836,53.88747776223222,Tier 3,1,1,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,OLA_2,seleccionada_modelo_optimizacion,2238722.3063198677,1529821.9880971082,OLA_13,Optimización incremental orientada a valor,ejecutar en siguiente ola
INI_0000023,PLT_ALA,PLT_ALA_L02,OptimizacionProceso,ControlAvanzado,0,discretionary,0,0,0,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,222808.96,996703.411507802,269461.7830588392,577624.6973829444,412193.59171992,577624.6973829444,2194812.187757184,1502408.0344032138,529548.3744771038,199555.41301879636,820834.9135902016,1026043.641987752,3809366.940376635,2194812.187757184,247.6033851335111,247.6033851335111,210.42433885600244,0.0,10.0,61.33840729319482,51.231,7.889646091492196,57.83031144254563,0.0,100.0,53.033934738946606,86.66666666666667,36.553129554655875,80.26243038850572,47.916508640979835,60.61991751190483,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1757628.5284835333,53.94735966473661,Tier 3,1,1,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,OLA_2,seleccionada_modelo_optimizacion,2194812.187757184,1502408.0344032138,OLA_14,Optimización incremental orientada a valor,ejecutar en siguiente ola
INI_0000005,PLT_BIZ,PLT_BIZ_L02,EficienciaEnergetica,QuickWinOperativo,1,discretionary,0,0,0,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,22150.41,586422.9934063716,124665.47461484752,406549.9648842732,290629.74068782333,406549.9648842732,1761369.795933341,1252831.903943749,380160.04336040374,142921.8197281079,621170.836213645,776463.5452670562,2492374.5972715975,1761369.795933341,250.0,250.0,0.0,0.0,3.0,35.917139555564525,38.203,67.01927891031717,37.14974341298543,0.0,100.0,97.88174740740368,100.0,14.516999999999992,71.04797513460285,67.88291637863551,60.56040640153844,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1449841.2711131573,55.76286581581201,Tier 3,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_15,Optimización incremental orientada a valor,analizar técnicamente
INI_0000011,PLT_BIZ,PLT_BIZ_L03,OptimizacionProceso,ControlAvanzado,0,discretionary,0,0,0,pre_feasibility,pre-feasibility,0,No committee-grade: usar solo para screening/pre-feasibility.,251616.61,1009261.280903433,250026.40023656315,575912.2238113967,409271.7544964789,575912.2238113967,2158837.0597384856,1461371.1713974327,527978.4319170695,202069.24187236704,831175.9123449991,1038969.8904312488,3806046.613705586,2158837.0597384856,235.50745168725888,235.50745168725888,189.64410245793545,1.0,11.0,66.62981413519672,57.25525,6.878066206481645,58.13519624131435,0.0,100.0,41.04579542977914,83.33333333333333,47.31143016194332,77.97235783025252,46.88240876550008,59.98040388116652,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1710972.0200946522,52.71477393358153,Tier 3,1,1,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,OLA_2,seleccionada_modelo_optimizacion,2158837.0597384856,1461371.1713974327,OLA_16,Optimización incremental orientada a valor,ejecutar en siguiente ola
INI_0000016,PLT_BIZ,PLT_BIZ_L04,TransformacionIndustrial,CAPEXTransformacional,0,discretionary,0,0,0,business_case_candidate,business case candidate (no final),1,Candidato para comité con caveat: requiere business case corporativo auditado.,1474484.18,2788837.311949458,597685.6015702274,1113410.0688432478,797678.3414500451,1113410.0688432478,2498829.545976482,1372109.7135601896,958302.2978740477,384379.8631586068,1291953.7816409091,1614942.227051136,7766501.747892344,2498829.545976482,88.7153884262267,88.7153884262267,46.54441317835423,1.0,32.0,92.57849827930735,95.233,1.1410107576380963,100.0,2.1526246781620433,100.0,1.4639300225108371,13.333333333333329,100.0,65.12441631733451,0.8046218359090886,59.69508434152074,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1715690.290273916,48.753141587108686,Tier 4,1,1,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,OLA_2,seleccionada_modelo_optimizacion,2498829.545976482,1372109.7135601896,OLA_17,Candidato business case (requiere cierre financiero corporativo),ejecutar en siguiente ola
INI_0000014,PLT_BIZ,PLT_BIZ_L04,Confiabilidad,MantenimientoPredictivo,0,reliability-protection,0,0,1,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,131768.54,745211.7027162373,409068.9006441704,491420.96063789865,353587.3103890404,491420.96063789865,1944626.5977123736,1362239.7153572268,452299.0760086232,157363.60476062223,654775.9320600613,818469.9150750765,2957669.9134582165,1944626.5977123736,250.0,250.0,122.68296624207892,0.0,8.0,56.890664034391634,60.42125,11.282902390640716,43.28040296113774,0.0,100.0,55.51938623567015,93.33333333333331,53.63725202429151,76.05489208803506,64.52240679399387,58.25665073216824,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1594175.7081220418,54.46935348409365,Tier 3,1,1,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,OLA_2,seleccionada_modelo_optimizacion,1944626.5977123736,1362239.7153572268,OLA_18,Confiabilidad y disponibilidad estructural,ejecutar en siguiente ola
INI_0000003,PLT_BIZ,PLT_BIZ_L01,OptimizacionProceso,ControlAvanzado,0,discretionary,0,0,0,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,211708.36,918378.9036042708,227576.4248576412,555914.4796750102,398600.416199954,555914.4796750102,2115045.68721436,1456615.0341968185,509645.121467202,190675.61398185743,784306.94352719,980383.6794089876,3529205.306213094,2115045.68721436,248.6366571490876,248.6366571490876,213.3268484892494,0.0,10.0,66.2159290071447,43.5795,8.065353197687879,55.2646169575341,0.0,100.0,48.43983263591193,86.66666666666667,22.19888056680161,78.56970343758675,51.569305647281,57.63694346898273,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1703367.0978293363,51.40551669981019,Tier 4,1,1,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,OLA_2,seleccionada_modelo_optimizacion,2115045.68721436,1456615.0341968185,OLA_19,Optimización incremental orientada a valor,ejecutar en siguiente ola
INI_0000001,PLT_BIZ,PLT_BIZ_L01,EficienciaEnergetica,QuickWinOperativo,1,discretionary,0,0,0,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,32927.74,603388.8767211426,126793.56285618874,423548.2234278251,304298.72540147405,423548.2234278251,1825163.2203220024,1302019.9227006466,396054.9130274267,147056.93648727948,639142.79769286,798928.4971160751,2577268.8395401393,1825163.2203220024,250.0,250.0,0.0,0.0,3.0,36.867263726649114,32.174,46.76213582881764,39.246432782360706,0.0,100.0,97.48586233611844,100.0,4.496931174089073,73.24765620181084,66.085720230714,57.62909845597709,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1507481.2989871458,55.23690923496155,Tier 3,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_20,Optimización incremental orientada a valor,analizar técnicamente
INI_0000041,PLT_CAN,PLT_CAN_L03,EficienciaEnergetica,QuickWinOperativo,1,discretionary,0,0,0,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,35045.7,591709.3270115249,134078.7202732163,411663.69712198817,294311.0147091981,411663.69712198817,1770908.26699957,1256086.2318697227,384941.8336374662,144209.48883368896,626770.3476352431,783462.934544054,2501934.6770778107,1770908.26699957,250.0,250.0,0.0,0.0,4.0,42.016658004072355,45.17575,42.38663766672066,37.63359711234391,0.0,100.0,85.75694805385875,100.0,26.499189271255062,71.11410705256006,67.32296523647568,57.384087301503335,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1454644.0565156331,55.33339969657906,Tier 3,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_21,Optimización incremental orientada a valor,analizar técnicamente
INI_0000018,PLT_ALA,PLT_ALA_L01,Confiabilidad,MantenimientoPredictivo,0,reliability-protection,0,0,1,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,147822.27,760974.072867556,438769.8794492799,503297.0187763701,356762.3802450997,503297.0187763701,1978752.6348551952,1359601.5702408275,463229.6844948437,166328.6478733672,692077.5979477733,865096.9974347167,2926058.685004915,1978752.6348551952,250.0,250.0,183.81820438079785,0.0,8.0,62.166185335834896,53.480500000000006,10.050170128631718,44.61305533588209,0.0,100.0,46.8208792350688,93.33333333333331,42.64334615384617,75.2500728714427,60.79224020522267,56.73603676545515,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1592634.0993826345,52.114410474928306,Tier 3,1,1,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,OLA_2,seleccionada_modelo_optimizacion,1978752.6348551952,1359601.5702408275,OLA_22,Confiabilidad y disponibilidad estructural,ejecutar en siguiente ola
INI_0000035,PLT_CAN,PLT_CAN_L01,OptimizacionProceso,ControlAvanzado,0,discretionary,0,0,0,pre_feasibility,pre-feasibility,0,No committee-grade: usar solo para screening/pre-feasibility.,424095.35,1086674.651242557,322956.0283574173,601233.1525014169,428312.0572658334,601233.1525014169,2092337.8821761704,1368584.7278720303,551191.8725625302,207222.7651627065,852378.5412678879,1065473.1765848598,3956729.384463176,2092337.8821761704,164.29609316136606,164.29609316136606,122.33022125727445,1.0,14.0,67.88096430965086,44.73125,3.8251919183590513,60.37935248669101,0.0,100.0,32.3822693848677,73.33333333333333,25.92563259109312,72.83348735726427,44.7621458732112,53.83000213553832,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1615319.296668223,47.97102895844809,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_23,Optimización incremental orientada a valor,mantener en pipeline
INI_0000038,PLT_CAN,PLT_CAN_L02,Confiabilidad,MantenimientoPredictivo,0,reliability-protection,0,0,1,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,194273.08,706406.2092155751,393433.78000425454,473917.0322268623,338469.18305544084,473917.0322268623,1808162.9172712276,1235856.7318206409,436188.6304212874,154400.95475277258,642446.5176073539,803058.1470091923,2693687.4635066423,1808162.9172712276,240.11817597987897,240.11817597987897,197.3011764467498,0.0,10.0,62.821064861211354,59.4465,6.987313555536834,41.21319673146995,0.0,100.0,46.22543769671748,86.66666666666667,52.379491902834026,69.79496657029632,65.7553482392646,52.75241495393923,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1451162.6350330468,51.27696736550335,Tier 4,1,1,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,OLA_2,seleccionada_modelo_optimizacion,1808162.9172712276,1235856.7318206409,OLA_24,Confiabilidad y disponibilidad estructural,ejecutar en siguiente ola
INI_0000007,PLT_BIZ,PLT_BIZ_L02,OptimizacionProceso,ControlAvanzado,0,discretionary,0,0,0,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,232285.42,892245.7054012864,222968.36860658263,512167.14003769465,364748.18409753346,512167.14003769465,1911366.1838034743,1294351.0404483145,469538.9198148174,178641.35624679844,734809.7160129445,918512.1450161806,3365601.473633464,1911366.1838034743,231.42457769343883,231.42457769343883,183.21648780397595,1.0,11.0,61.43823078615249,49.76775,6.590193833905247,49.848116544399474,0.0,100.0,52.92653286688092,83.33333333333333,32.42443623481782,71.1368696350026,56.51902839870556,52.57924756347237,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1516127.8773711654,51.12661020114761,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_25,Optimización incremental orientada a valor,analizar técnicamente
