sector_profile_id,fecha,planta_id,linea_id,familia_proceso,sector_process_family,sec,sec_sector_adjusted,sec_vs_benchmark,sector_benchmark_gap,oee_synthetic,availability_rate,loss_value_proxy,emissions_per_unit,emissions_per_unit_sector_adjusted
tubacex,2024-01-13,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,409.1166947486192,409.1166947486192,-148.40830525138074,557.5249999999999,0.9418986063033336,1.0,13029.308994552,91.96215668248932,91.96215668248932
tubacex,2024-01-14,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,403.14073088504045,403.14073088504045,-154.38426911495952,557.525,0.9479077282566668,1.0,12170.648652108,90.12668483824062,90.12668483824062
tubacex,2024-01-15,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,410.16190262768015,410.16190262768015,-147.36309737231983,557.525,0.97037589012,1.0,13666.085905614,91.88734931219048,91.88734931219048
tubacex,2024-01-16,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,431.3730350064017,431.3730350064017,-126.15196499359826,557.525,0.96751303509,1.0,14223.057573804,96.6571337906506,96.6571337906506
tubacex,2024-01-17,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,428.1553479215376,428.1553479215376,-129.36965207846237,557.525,1.0087544249133331,1.0,14531.711448644002,96.05855051286385,96.05855051286385
tubacex,2024-01-18,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,403.37970546521825,403.37970546521825,-154.14529453478173,557.525,0.9778991007533334,1.0,14568.213046292,90.44954522486104,90.44954522486104
tubacex,2024-01-19,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,417.9326716148116,417.9326716148116,-139.59232838518835,557.525,0.9675180008666664,1.0,14752.746016807,93.44212777532044,93.44212777532044
tubacex,2024-01-20,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,416.6238053456673,416.6238053456673,-140.9011946543327,557.525,0.9608066113066666,1.0,13165.304573742,93.11512668674064,93.11512668674064
tubacex,2024-01-21,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,481.89598689608914,481.89598689608914,-75.62901310391084,557.525,0.791234442485,0.9166666666666666,13026.648411741,104.50305029593304,104.50305029593304
tubacex,2024-01-22,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,446.351713247059,446.351713247059,-111.17328675294095,557.525,0.9048832767691084,0.95375,28111.580767648,98.935667631243,98.935667631243
tubacex,2024-01-23,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,423.10578596920067,423.10578596920067,-134.4192140307993,557.525,0.9906576885533336,1.0,14351.580094001,95.04534464041916,95.04534464041916
tubacex,2024-01-24,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,415.75224477644423,415.75224477644423,-141.77275522355575,557.525,0.9685769084533336,1.0,14354.802002762,92.80553026540927,92.80553026540927
tubacex,2024-01-25,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,423.5666817430568,423.5666817430568,-133.9583182569432,557.525,0.9709619027733334,1.0,14460.183449699,95.47843004733096,95.47843004733096
tubacex,2024-01-26,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,426.8918990278991,426.8918990278991,-130.63310097210086,557.525,1.01463075,1.0,14321.559257256,95.81319930366163,95.81319930366163
tubacex,2024-01-27,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,405.2153819029664,405.2153819029664,-152.3096180970336,557.525,0.9154982546633332,1.0,13051.4489744,90.92533784502643,90.92533784502643
tubacex,2024-01-28,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,415.5727645804832,415.5727645804832,-141.9522354195168,557.525,0.9478784344733334,1.0,13486.442928317,93.2582881908499,93.2582881908499
tubacex,2024-01-29,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,423.2070003419538,423.2070003419538,-134.31799965804618,557.525,0.9677205785333336,1.0,14510.294285185,95.24946814973082,95.24946814973082
tubacex,2024-01-30,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,404.4054946616977,404.4054946616977,-153.1195053383023,557.525,0.9825542196433332,1.0,14767.418351697,90.79367662721836,90.79367662721836
tubacex,2024-01-31,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,434.6928506256488,434.6928506256488,-122.83214937435122,557.5250000000001,0.9694039970966668,1.0,14568.12071712,97.68796854615394,97.68796854615394
tubacex,2024-02-01,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,430.4013576192229,430.4013576192229,-126.44064238077716,556.8420000000001,0.9438147973433334,1.0,15440.359373934,96.4817678376646,96.4817678376646
tubacex,2024-02-02,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,424.8682856586852,424.8682856586852,-131.9737143413148,556.842,1.0019745499066668,1.0,15982.242274065,95.16548254392976,95.16548254392976
tubacex,2024-02-03,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,391.4515578906774,391.4515578906774,-165.39044210932258,556.842,0.96182114748,1.0,13044.569977097,87.54541416139584,87.54541416139584
tubacex,2024-02-04,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,483.1953166745177,483.1953166745177,-73.64668332548229,556.842,0.7965530424773082,0.8998750000000001,13881.267448202,102.55711434774878,102.55711434774878
tubacex,2024-02-05,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,411.7345881982062,411.7345881982062,-145.10741180179377,556.842,0.9754989044033332,1.0,27015.852287987,92.41680383431932,92.41680383431932
tubacex,2024-02-06,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,937.912271342008,937.912271342008,381.070271342008,556.842,0.6814260580183333,0.75,14797.969631474,127.19669658059496,127.19669658059496
tubacex,2024-02-07,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,423.6230170219796,423.6230170219796,-133.2189829780204,556.842,0.8533391631450833,0.9224583333333336,50578.952616441005,94.15631274793806,94.15631274793806
tubacex,2024-02-08,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,426.6761958047212,426.6761958047212,-130.16580419527878,556.842,0.98123974476,1.0,15933.219978446,95.7988170173953,95.7988170173953
tubacex,2024-02-09,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,653.9412296359005,653.9412296359005,97.09922963590054,556.842,0.7292527096739999,0.8166666666666665,15621.872021754,125.09703977649588,125.09703977649588
tubacex,2024-02-10,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,395.1327711019399,395.1327711019399,-161.70922889806008,556.842,0.8068681032470133,0.9203333333333332,42412.31955210001,86.9468728666384,86.9468728666384
tubacex,2024-02-11,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,413.1707737741333,413.1707737741333,-143.6712262258667,556.842,1.013299424866667,1.0,13845.043158292,92.76300337706422,92.76300337706422
tubacex,2024-02-12,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,414.1338597214082,414.1338597214082,-142.7081402785917,556.8419999999999,0.9998192269333336,1.0,15361.182763351995,92.89458363822476,92.89458363822476
tubacex,2024-02-13,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,433.8240661028671,433.8240661028671,-123.01793389713288,556.842,0.9801813211866666,1.0,15456.942728836,97.36150822179567,97.36150822179567
tubacex,2024-02-14,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,424.3136638191483,424.3136638191483,-132.52833618085162,556.8419999999999,0.9898021763033334,1.0,16120.485710354998,95.34063745121612,95.34063745121612
tubacex,2024-02-15,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,538.082576353868,538.082576353868,-18.75942364613195,556.842,0.4500529065469334,0.5513333333333333,62835.24056727401,152.88684197209312,152.88684197209312
tubacex,2024-02-16,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,424.39255671864584,424.39255671864584,-132.44944328135415,556.842,1.00193697258,1.0,16327.376304309,95.43012970668138,95.43012970668138
tubacex,2024-02-17,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,417.0725899865664,417.0725899865664,-139.76941001343363,556.8420000000001,0.96242900421,1.0,14083.446395967,92.81235802979548,92.81235802979548
tubacex,2024-02-18,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,407.3774629353106,407.3774629353106,-149.4645370646894,556.842,0.97936341008,1.0,14053.269940579,91.98799961366969,91.98799961366969
tubacex,2024-02-19,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,432.6868732232976,432.6868732232976,-124.1551267767024,556.842,1.00687402874,1.0,16429.785932132,97.34859920342356,97.34859920342356
tubacex,2024-02-20,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,437.1063070910091,437.1063070910091,-119.73569290899088,556.842,0.9966731428866664,1.0,16647.907161652,97.61700088195089,97.61700088195089
tubacex,2024-02-21,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,430.3142944813616,430.3142944813616,-126.52770551863836,556.842,0.9714678744733334,1.0,15848.724458657998,96.4799217750378,96.4799217750378
tubacex,2024-02-22,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,409.16413987308033,409.16413987308033,-147.67786012691963,556.842,0.9973364863,1.0,16214.455250125,92.15858868621643,92.15858868621643
tubacex,2024-02-23,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,433.1850925598034,433.1850925598034,-123.65690744019656,556.842,0.97483278656,1.0,16005.228194932002,96.85060395355632,96.85060395355632
tubacex,2024-02-24,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,400.745655853905,400.745655853905,-156.09634414609496,556.842,1.008185776,1.0,13922.152283108,89.78100188584959,89.78100188584959
tubacex,2024-02-25,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,418.7129427879701,418.7129427879701,-138.12905721202986,556.842,0.9820529166166666,1.0,14424.937855196,93.73552883550464,93.73552883550464
tubacex,2024-02-26,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,607.2397656658999,607.2397656658999,50.3977656658999,556.842,0.6174210012274534,0.7503333333333333,42105.936446281994,114.76709241722008,114.76709241722008
tubacex,2024-02-27,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,443.3890446147803,443.3890446147803,-113.4529553852197,556.842,0.9991525355366668,1.0,16541.584803884,98.96348017303193,98.96348017303193
tubacex,2024-02-28,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,410.2788634661163,410.2788634661163,-146.56313653388366,556.842,0.9857976361600002,1.0,16517.543654309,91.78956997548929,91.78956997548929
tubacex,2024-02-29,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,428.6182177212543,428.6182177212543,-128.22378227874566,556.842,1.00712681065,1.0,16211.186945833,96.39408467308456,96.39408467308456
tubacex,2024-03-01,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,420.0282318663067,420.0282318663067,-129.32276813369327,549.351,0.9638249930266668,1.0,16005.24194632,87.18984421657791,87.18984421657791
tubacex,2024-03-02,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,422.9115504028893,422.9115504028893,-126.4394495971107,549.351,0.93116954589,1.0,14796.421857188,87.53452003584499,87.53452003584499
tubacex,2024-03-03,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,417.661393046902,417.661393046902,-131.689606953098,549.351,0.9195781446133332,1.0,14786.780964245,86.34594687656559,86.34594687656559
tubacex,2024-03-04,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,422.1447502459508,422.1447502459508,-127.20624975404922,549.351,0.9945934832833332,1.0,15850.859001643004,87.53513626486011,87.53513626486011
tubacex,2024-03-05,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,421.4526145794639,421.4526145794639,-127.8983854205361,549.351,0.9691955475866668,1.0,15763.137209585002,87.7256533463805,87.7256533463805
tubacex,2024-03-06,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,423.4826221918015,423.4826221918015,-125.86837780819847,549.351,0.9884291502433332,1.0,15520.580102471002,87.70267402200122,87.70267402200122
tubacex,2024-03-07,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,414.77270769735713,414.77270769735713,-134.57829230264286,549.351,0.9966159351766668,1.0,15922.860200854,85.6039305800964,85.6039305800964
tubacex,2024-03-08,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,443.70241484281786,443.70241484281786,-105.64858515718214,549.351,0.98609230038,1.0,16883.479827349,91.79514043814017,91.79514043814017
tubacex,2024-03-09,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,397.9396676468156,397.9396676468156,-151.41133235318438,549.351,0.9523527084166666,1.0,14401.732277447,81.96207165943532,81.96207165943532
tubacex,2024-03-10,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,414.7179238220927,414.7179238220927,-134.6330761779073,549.351,0.96289572903,1.0,14282.85943123,86.13320066284521,86.13320066284521
tubacex,2024-03-11,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,426.759288053856,426.759288053856,-122.59171194614402,549.351,0.9761900089066669,1.0,15597.941098478,88.14963863206133,88.14963863206133
tubacex,2024-03-12,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,452.23454246545265,452.23454246545265,-97.11645753454737,549.351,0.8539998945191,0.9246666666666667,24135.366586883,91.8794114321428,91.8794114321428
tubacex,2024-03-13,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,424.8801290429069,424.8801290429069,-124.4708709570931,549.351,0.9851475465533334,1.0,16238.302059256,88.18244972080623,88.18244972080623
tubacex,2024-03-14,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,429.6789950392772,429.6789950392772,-119.6720049607228,549.351,1.0041696686266666,1.0,16253.776856346,88.92624078137958,88.92624078137958
tubacex,2024-03-15,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,428.4121166287531,428.4121166287531,-120.93888337124685,549.3509999999999,0.9328300649666666,1.0,16463.433421824,88.28557633284692,88.28557633284692
tubacex,2024-03-16,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,413.9786205626233,413.9786205626233,-135.3723794373767,549.351,0.98095521001,1.0,14286.00302693,85.6313873375544,85.6313873375544
tubacex,2024-03-17,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,420.571727236036,420.571727236036,-128.779272763964,549.351,0.9795346486633334,1.0,14876.076009044,87.04353863646249,87.04353863646249
tubacex,2024-03-18,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,420.71673101045184,420.71673101045184,-128.63426898954816,549.351,0.97197934156,1.0,16469.921377083,86.86027215096816,86.86027215096816
tubacex,2024-03-19,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,433.0715872496797,433.0715872496797,-116.27941275032032,549.351,0.9684027273466668,1.0,16010.287050112,89.27826421911254,89.27826421911254
tubacex,2024-03-20,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,438.6472786595993,438.6472786595993,-110.7037213404007,549.351,1.0182921921666668,1.0,16255.942225881005,90.7974142922256,90.7974142922256
tubacex,2024-03-21,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,434.11507686003625,434.11507686003625,-115.23592313996376,549.351,0.9772831150433332,1.0,16086.671183701,89.67325095760609,89.67325095760609
tubacex,2024-03-22,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,421.4242100393645,421.4242100393645,-127.92678996063552,549.351,0.9812494434266666,1.0,16427.550111625,86.69323240421066,86.69323240421066
tubacex,2024-03-23,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,420.82156525371056,420.82156525371056,-128.52943474628944,549.351,0.93566015485,1.0,14894.143612378,86.97943849785332,86.97943849785332
tubacex,2024-03-24,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,411.2332017862984,411.2332017862984,-138.11779821370163,549.3510000000001,0.9294106074266666,1.0,14409.445000722,85.06122519993978,85.06122519993978
tubacex,2024-03-25,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,452.45359410642095,452.45359410642095,-96.89740589357903,549.351,0.8542736448556602,0.9144166666666664,25501.175979198,92.2024613762644,92.2024613762644
tubacex,2024-03-26,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,429.17228177297505,429.17228177297505,-120.17871822702494,549.351,0.9853133939666664,1.0,16238.992134803,88.77558470256828,88.77558470256828
tubacex,2024-03-27,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,409.3314841124141,409.3314841124141,-140.0195158875859,549.351,0.9347846283833334,1.0,16240.197067613,84.73624944916332,84.73624944916332
tubacex,2024-03-28,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,421.3755005204111,421.3755005204111,-127.97549947958883,549.3509999999999,0.9801993015233332,1.0,16419.265745847,86.73005875097296,86.73005875097296
tubacex,2024-03-29,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,432.4842464332005,432.4842464332005,-116.8667535667995,549.351,0.9659155354266667,1.0,16177.078012459,89.54898433242904,89.54898433242904
tubacex,2024-03-30,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,416.70264677496726,416.70264677496726,-132.64835322503274,549.351,0.97632879185,1.0,14418.644295604998,86.35277521243924,86.35277521243924
tubacex,2024-03-31,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,403.8970733966233,403.8970733966233,-145.45392660337671,549.351,0.9871667402233336,1.0,14690.052991776996,83.60669653585673,83.60669653585673
tubacex,2024-04-01,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,442.5044853122031,442.5044853122031,-121.53551468779688,564.04,0.8709154509650099,0.9218333333333332,23313.751136688,89.57795495090073,89.57795495090073
tubacex,2024-04-02,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,403.80226751633114,403.80226751633114,-160.23773248366882,564.04,1.01815525,1.0,15094.828820521,83.38094189484224,83.38094189484224
tubacex,2024-04-03,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,479.8678211938989,479.8678211938989,-84.17217880610104,564.04,0.8039320118649668,0.8869583333333333,27209.67351627,95.42925882200758,95.42925882200758
tubacex,2024-04-04,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,421.543716653849,421.543716653849,-142.49628334615096,564.04,0.99234027106,1.0,15044.664320847998,87.18099115114528,87.18099115114528
tubacex,2024-04-05,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,417.5085190578875,417.5085190578875,-146.5314809421124,564.04,0.9860322443066668,1.0,15184.296883892,86.38609975806231,86.38609975806231
tubacex,2024-04-06,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,457.0377632265718,457.0377632265718,-107.00223677342814,564.04,0.7957831275255876,0.9085833333333332,23857.182247497,92.2599208095536,92.2599208095536
tubacex,2024-04-07,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,415.2746344666705,415.2746344666705,-148.7653655333295,564.04,0.9167420894733334,1.0,13024.719966715,85.83906227003465,85.83906227003465
tubacex,2024-04-08,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,419.1794541331585,419.1794541331585,-144.86054586684145,564.04,0.99227250393,1.0,14460.506314169,86.70483061923315,86.70483061923315
tubacex,2024-04-09,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,420.13302063623087,420.13302063623087,-143.9069793637691,564.04,0.98231201735,1.0,15199.620728004998,86.75398800745673,86.75398800745673
tubacex,2024-04-10,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,408.34247016038535,408.34247016038535,-155.69752983961462,564.04,1.01915065,1.0,15185.7490585,84.50871597385822,84.50871597385822
tubacex,2024-04-11,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,427.98363722863746,427.98363722863746,-136.0563627713625,564.04,0.9360372256649168,0.9854166666666666,16307.840541228,88.51363517969789,88.51363517969789
tubacex,2024-04-12,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,423.61750185813975,423.61750185813975,-140.42249814186022,564.04,0.9925477140733336,1.0,14724.109770846,87.86311571443787,87.86311571443787
tubacex,2024-04-13,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,407.4806239292011,407.4806239292011,-156.5593760707988,564.04,1.0050391097866669,1.0,13992.369033013,84.0789507017575,84.0789507017575
tubacex,2024-04-14,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,396.6867860756472,396.6867860756472,-167.35321392435276,564.04,0.9357140212533333,1.0,13435.710582738,82.0375734718912,82.0375734718912
tubacex,2024-04-15,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,410.458226052164,410.458226052164,-153.58177394783593,564.04,0.95099454143,1.0,15173.846341867,85.10800755879407,85.10800755879407
tubacex,2024-04-16,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,417.82497783319513,417.82497783319513,-146.21502216680483,564.04,0.94680691447,1.0,14842.300702877,86.35115566958444,86.35115566958444
tubacex,2024-04-17,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,432.355456645835,432.355456645835,-131.684543354165,564.04,1.01342019958,1.0,15048.916264334,89.78935643173074,89.78935643173074
tubacex,2024-04-18,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,422.2589012944068,422.2589012944068,-141.7810987055932,564.04,1.0034718101400004,1.0,15607.528069466,87.58515815048027,87.58515815048027
tubacex,2024-04-19,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,437.19579975884466,437.19579975884466,-126.8442002411553,564.04,0.9633588149966668,1.0,15033.672189924002,90.19386059049198,90.19386059049198
tubacex,2024-04-20,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,395.55136958187046,395.55136958187046,-168.4886304181295,564.04,0.9605126629266668,1.0,13451.834841612,81.93949640773948,81.93949640773948
tubacex,2024-04-21,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,420.9475142707597,420.9475142707597,-143.09248572924025,564.04,1.00883594698,1.0,12946.719015048,86.7768286973609,86.7768286973609
tubacex,2024-04-22,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,411.72441038377974,411.72441038377974,-152.31558961622022,564.04,0.9876499989199998,1.0,15285.770641094,85.02655329336947,85.02655329336947
tubacex,2024-04-23,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,437.3392741628166,437.3392741628166,-126.70072583718336,564.04,0.96230490336,1.0,15146.013498948,90.04469003159892,90.04469003159892
tubacex,2024-04-24,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,434.7589216616583,434.7589216616583,-129.28107833834162,564.04,1.0142219500000005,1.0,15389.392853041,90.05611753659477,90.05611753659477
tubacex,2024-04-25,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,429.5913563378578,429.5913563378578,-134.44864366214216,564.04,0.97963042111,1.0,15470.537051987,88.89161110608248,88.89161110608248
tubacex,2024-04-26,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,449.1301874597902,449.1301874597902,-114.90981254020976,564.04,0.9651648142466668,1.0,14782.661387950002,92.35591960531625,92.35591960531625
tubacex,2024-04-27,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,405.80740081701265,405.80740081701265,-158.23259918298731,564.04,0.9842147222333332,1.0,13392.561282927,84.02630034694774,84.02630034694774
tubacex,2024-04-28,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,397.6563623482661,397.6563623482661,-166.38363765173386,564.04,0.9878655626666668,1.0,13743.667323787,82.16677787541792,82.16677787541792
tubacex,2024-04-29,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,421.9617749126421,421.9617749126421,-142.07822508735785,564.04,1.0180031886866665,1.0,14777.885264064,87.11182136034313,87.11182136034313
tubacex,2024-04-30,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,417.0129434963816,417.0129434963816,-147.02705650361833,564.04,0.96518972231,1.0,15504.425700483998,86.2655095276203,86.2655095276203
tubacex,2024-05-01,PLT_ALA,PLT_ALA_L01,Laminacion,Conformado de Tubo,439.6086770881405,439.6086770881405,-124.54732291185944,564.156,0.96480356476,1.0,15691.555343898,90.89592430927247,90.89592430927247
